76543210,2
67543210,9
65743210,9
65473210,3
65437210,9
65432710,9
65432170,9
65432107,9
75643210,9
57643210,9
56743210,9
56473210,9
56437210,6
56432710,9
56432170,9
56432107,5
75463210,9
57463210,9
54763210,3
54673210,9
54637210,8
54632710,9
54632170,5
54632107,9
75436210,9
57436210,7
54736210,9
54376210,9
54367210,9
54362710,8
54362170,9
54362107,9
75432610,5
57432610,9
54732610,9
54372610,4
54327610,8
54326710,9
54326170,8
54326107,8
75432160,9
57432160,9
54732160,8
54372160,9
54327160,9
54321760,8
54321670,9
54321607,8
75432106,9
57432106,6
54732106,9
54372106,9
54327106,9
54321706,9
54321076,7
54321067,9
76453210,9
67453210,9
64753210,9
64573210,9
64537210,6
64532710,9
64532170,9
64532107,5
74653210,9
47653210,3
46753210,9
46573210,9
46537210,9
46532710,5
46532170,9
46532107,9
74563210,9
47563210,9
45763210,9
45673210,9
45637210,9
45632710,7
45632170,7
45632107,9
74536210,9
47536210,7
45736210,7
45376210,9
45367210,6
45362710,9
45362170,9
45362107,6
74532610,8
47532610,9
45732610,9
45372610,8
45327610,9
45326710,9
45326170,9
45326107,8
74532160,8
47532160,4
45732160,9
45372160,7
45327160,9
45321760,3
45321670,8
45321607,9
74532106,9
47532106,8
45732106,6
45372106,9
45327106,9
45321706,9
45321076,9
45321067,9
76435210,8
67435210,9
64735210,9
64375210,9
64357210,6
64352710,9
64352170,9
64352107,6
74635210,7
47635210,9
46735210,7
46375210,7
46357210,9
46352710,9
46352170,5
46352107,8
74365210,9
47365210,9
43765210,9
43675210,9
43657210,9
43652710,9
43652170,8
43652107,9
74356210,7
47356210,9
43756210,8
43576210,7
43567210,6
43562710,9
43562170,9
43562107,6
74352610,9
47352610,8
43752610,5
43572610,9
43527610,8
43526710,9
43526170,9
43526107,9
74352160,9
47352160,8
43752160,9
43572160,9
43527160,7
43521760,9
43521670,9
43521607,7
74352106,7
47352106,9
43752106,9
43572106,7
43527106,9
43521706,9
43521076,8
43521067,9
76432510,9
67432510,8
64732510,5
64372510,9
64327510,8
64325710,7
64325170,7
64325107,8
74632510,9
47632510,9
46732510,9
46372510,9
46327510,7
46325710,8
46325170,9
46325107,8
74362510,8
47362510,4
43762510,9
43672510,7
43627510,9
43625710,7
43625170,9
43625107,9
74326510,8
47326510,9
43726510,8
43276510,8
43267510,9
43265710,8
43265170,7
43265107,8
74325610,9
47325610,9
43725610,9
43275610,9
43257610,8
43256710,9
43256170,9
43256107,8
74325160,9
47325160,8
43725160,6
43275160,9
43257160,8
43251760,9
43251670,9
43251607,9
74325106,7
47325106,9
43725106,8
43275106,8
43257106,9
43251706,8
43251076,8
43251067,9
76432150,5
67432150,8
64732150,9
64372150,5
64327150,9
64321750,9
64321570,9
64321507,9
74632150,9
47632150,9
46732150,9
46372150,9
46327150,8
46321750,9
46321570,9
46321507,7
74362150,7
47362150,9
43762150,4
43672150,8
43627150,9
43621750,9
43621570,7
43621507,9
74326150,9
47326150,8
43726150,9
43276150,9
43267150,9
43261750,9
43261570,9
43261507,9
74321650,4
47321650,8
43721650,9
43271650,3
43217650,9
43216750,7
43216570,9
43216507,9
74321560,8
47321560,9
43721560,8
43271560,8
43217560,7
43215760,9
43215670,9
43215607,7
74321506,9
47321506,8
43721506,9
43271506,9
43217506,7
43215706,9
43215076,9
43215067,7
76432105,9
67432105,9
64732105,9
64372105,8
64327105,8
64321705,6
64321075,9
64321057,8
74632105,6
47632105,9
46732105,6
46372105,7
46327105,8
46321705,9
46321075,8
46321057,9
74362105,9
47362105,9
43762105,9
43672105,9
43627105,7
43621705,9
43621075,9
43621057,6
74326105,9
47326105,9
43726105,9
43276105,9
43267105,7
43261705,7
43261075,8
43261057,8
74321605,9
47321605,9
43721605,5
43271605,9
43217605,9
43216705,9
43216075,7
43216057,9
74321065,8
47321065,8
43721065,8
43271065,7
43217065,9
43210765,9
43210675,6
43210657,9
74321056,9
47321056,9
43721056,9
43271056,9
43217056,9
43210756,6
43210576,9
43210567,9
76534210,9
67534210,7
65734210,8
65374210,9
65347210,9
65342710,4
65342170,9
65342107,9
75634210,7
57634210,8
56734210,9
56374210,7
56347210,9
56342710,7
56342170,6
56342107,9
75364210,7
57364210,9
53764210,9
53674210,7
53647210,6
53642710,9
53642170,9
53642107,6
75346210,8
57346210,7
53746210,9
53476210,8
53467210,8
53462710,5
53462170,9
53462107,9
75342610,9
57342610,9
53742610,7
53472610,9
53427610,9
53426710,9
53426170,7
53426107,8
75342160,4
57342160,9
53742160,8
53472160,3
53427160,9
53421760,9
53421670,8
53421607,9
75342106,7
57342106,7
53742106,9
53472106,8
53427106,9
53421706,6
53421076,9
53421067,9
76354210,8
67354210,9
63754210,7
63574210,7
63547210,9
63542710,9
63542170,4
63542107,9
73654210,9
37654210,9
36754210,6
36574210,9
36547210,9
36542710,9
36542170,9
36542107,9
73564210,9
37564210,6
35764210,8
35674210,9
35647210,5
35642710,9
35642170,9
35642107,6
73546210,9
37546210,9
35746210,6
35476210,9
35467210,9
35462710,9
35462170,5
35462107,9
73542610,9
37542610,5
35742610,9
35472610,9
35427610,9
35426710,3
35426170,9
35426107,9
73542160,7
37542160,9
35742160,9
35472160,8
35427160,9
35421760,9
35421670,9
35421607,9
73542106,9
37542106,8
35742106,7
35472106,9
35427106,3
35421706,9
35421076,9
35421067,2
76345210,9
67345210,7
63745210,7
63475210,9
63457210,9
63452710,6
63452170,7
63452107,9
73645210,8
37645210,9
36745210,9
36475210,9
36457210,5
36452710,9
36452170,9
36452107,6
73465210,7
37465210,6
34765210,9
34675210,6
34657210,9
34652710,5
34652170,9
34652107,8
73456210,7
37456210,9
34756210,8
34576210,6
34567210,9
34562710,7
34562170,7
34562107,9
73452610,9
37452610,8
34752610,9
34572610,9
34527610,9
34526710,9
34526170,9
34526107,9
73452160,9
37452160,8
34752160,4
34572160,9
34527160,8
34521760,9
34521670,8
34521607,9
73452106,7
37452106,9
34752106,8
34572106,7
34527106,9
34521706,8
34521076,9
34521067,9
76342510,8
67342510,9
63742510,9
63472510,9
63427510,6
63425710,9
63425170,9
63425107,6
73642510,5
37642510,9
36742510,8
36472510,5
36427510,9
36425710,9
36425170,7
36425107,9
73462510,9
37462510,9
34762510,9
34672510,9
34627510,9
34625710,9
34625170,9
34625107,9
73426510,8
37426510,9
34726510,9
34276510,9
34267510,6
34265710,9
34265170,9
34265107,6
73425610,9
37425610,9
34725610,4
34275610,9
34257610,8
34256710,9
34256170,7
34256107,9
73425160,9
37425160,8
34725160,9
34275160,9
34257160,9
34251760,9
34251670,9
34251607,9
73425106,9
37425106,9
34725106,9
34275106,8
34257106,9
34251706,7
34251076,8
34251067,9
76342150,9
67342150,9
63742150,9
63472150,8
63427150,9
63421750,8
63421570,9
63421507,9
73642150,9
37642150,5
36742150,8
36472150,9
36427150,9
36421750,8
36421570,7
36421507,9
73462150,9
37462150,9
34762150,9
34672150,9
34627150,6
34621750,7
34621570,8
34621507,6
73426150,6
37426150,8
34726150,9
34276150,5
34267150,9
34261750,8
34261570,9
34261507,9
73421650,9
37421650,8
34721650,9
34271650,9
34217650,9
34216750,9
34216570,9
34216507,9
73421560,8
37421560,9
34721560,9
34271560,7
34217560,9
34215760,6
34215670,6
34215607,9
73421506,6
37421506,9
34721506,9
34271506,6
34217506,9
34215706,9
34215076,9
34215067,9
76342105,9
67342105,7
63742105,7
63472105,9
63427105,9
63421705,9
63421075,5
63421057,9
73642105,9
37642105,9
36742105,9
36472105,8
36427105,9
36421705,7
36421075,9
36421057,9
73462105,7
37462105,7
34762105,9
34672105,7
34627105,9
34621705,9
34621075,9
34621057,9
73426105,9
37426105,9
34726105,3
34276105,9
34267105,9
34261705,9
34261075,6
34261057,9
73421605,9
37421605,8
34721605,9
34271605,9
34217605,5
34216705,6
34216075,9
34216057,6
73421065,8
37421065,9
34721065,8
34271065,9
34217065,9
34210765,9
34210675,9
34210657,9
73421056,9
37421056,8
34721056,3
34271056,9
34217056,5
34210756,9
34210576,6
34210567,6
76532410,8
67532410,9
65732410,9
65372410,7
65327410,9
65324710,9
65324170,9
65324107,8
75632410,9
57632410,4
56732410,8
56372410,9
56327410,9
56324710,8
56324170,9
56324107,9
75362410,9
57362410,9
53762410,8
53672410,9
53627410,9
53624710,8
53624170,6
53624107,9
75326410,8
57326410,7
53726410,7
53276410,8
53267410,9
53264710,9
53264170,8
53264107,9
75324610,7
57324610,8
53724610,9
53274610,8
53247610,8
53246710,9
53246170,9
53246107,9
75324160,9
57324160,7
53724160,9
53274160,9
53247160,9
53241760,2
53241670,9
53241607,9
75324106,9
57324106,8
53724106,7
53274106,8
53247106,9
53241706,9
53241076,8
53241067,9
76352410,4
67352410,8
63752410,9
63572410,4
63527410,9
63524710,9
63524170,9
63524107,9
73652410,9
37652410,8
36752410,9
36572410,9
36527410,3
36524710,8
36524170,9
36524107,2
73562410,7
37562410,9
35762410,4
35672410,8
35627410,8
35624710,9
35624170,8
35624107,9
73526410,9
37526410,9
35726410,9
35276410,9
35267410,9
35264710,8
35264170,9
35264107,9
73524610,6
37524610,9
35724610,9
35274610,5
35247610,9
35246710,9
35246170,9
35246107,8
73524160,9
37524160,9
35724160,7
35274160,9
35247160,6
35241760,9
35241670,8
35241607,7
73524106,9
37524106,9
35724106,9
35274106,9
35247106,9
35241706,9
35241076,9
35241067,9
76325410,9
67325410,9
63725410,7
63275410,9
63257410,9
63254710,7
63254170,9
63254107,9
73625410,8
37625410,9
36725410,9
36275410,7
36257410,9
36254710,8
36254170,5
